w,sp,ep_r,RX_Probe.Height,RX_Probe.Width,RO_Probe.Height,RO_Probe.Width,TX_Probe.Height,TX_Probe.Width
5,9.64284,4.32858,0.477,8.3E-11,0.477,8.3E-11,0.306,9.65E-11
7,9.2857,4.32858,0.516,8.3E-11,0.516,8.3E-11,0.368,9.65E-11
6.85718,9.2857,4.32858,0.514,8.3E-11,0.514,8.3E-11,0.363,9.65E-11
6.71432,9.2857,4.32858,0.584,8.2E-11,0.584,8.2E-11,0.291,9.6E-11
6.57146,9.2857,4.32858,0.509,8.3E-11,0.509,8.3E-11,0.35,9.65E-11
6.4286,9.2857,4.32858,0.58,8.2E-11,0.58,8.2E-11,0.28,9.6E-11
6.28574,9.2857,4.32858,0.504,8.3E-11,0.504,8.3E-11,0.346,9.65E-11
6.14288,9.2857,4.32858,0.501,8.3E-11,0.501,8.3E-11,0.342,9.65E-11
6.00002,9.2857,4.32858,0.498,8.3E-11,0.498,8.3E-11,0.341,9.65E-11
5.85716,9.2857,4.32858,0.497,8.3E-11,0.497,8.3E-11,0.338,9.65E-11
5.7143,9.2857,4.32858,0.494,8.3E-11,0.494,8.3E-11,0.336,9.65E-11
5.57144,9.2857,4.32858,0.49,8.3E-11,0.49,8.3E-11,0.328,9.65E-11
5.42858,9.2857,4.32858,0.487,8.35E-11,0.487,8.35E-11,0.325,9.65E-11
5.28572,9.2857,4.32858,0.486,8.3E-11,0.486,8.3E-11,0.321,9.65E-11
5.14286,9.2857,4.32858,0.482,8.3E-11,0.482,8.3E-11,0.314,9.65E-11
5,9.2857,4.32858,0.478,8.3E-11,0.478,8.3E-11,0.31,9.65E-11
7,8.92856,4.32858,0.59,8.2E-11,0.59,8.2E-11,0.308,9.6E-11
6.85718,8.92856,4.32858,0.516,8.4E-11,0.516,8.4E-11,0.363,9.65E-11
6.71432,8.92856,4.32858,0.586,8.2E-11,0.586,8.2E-11,0.296,9.6E-11
6.57146,8.92856,4.32858,0.51,8.4E-11,0.51,8.4E-11,0.36,9.65E-11
6.4286,8.92856,4.32858,0.507,8.3E-11,0.507,8.3E-11,0.356,9.65E-11
6.28574,8.92856,4.32858,0.505,8.35E-11,0.505,8.35E-11,0.355,9.65E-11
6.14288,8.92856,4.32858,0.502,8.35E-11,0.502,8.35E-11,0.35,9.65E-11
6.00002,8.92856,4.32858,0.502,8.35E-11,0.502,8.35E-11,0.347,9.65E-11
5.85716,8.92856,4.32858,0.498,8.3E-11,0.498,8.3E-11,0.343,9.65E-11
5.7143,8.92856,4.32858,0.495,8.3E-11,0.495,8.3E-11,0.338,9.65E-11
5.57144,8.92856,4.32858,0.492,8.3E-11,0.492,8.3E-11,0.333,9.65E-11
5.42858,8.92856,4.32858,0.489,8.3E-11,0.489,8.3E-11,0.327,9.65E-11
5.28572,8.92856,4.32858,0.487,8.4E-11,0.487,8.4E-11,0.325,9.65E-11
5.14286,8.92856,4.32858,0.482,8.4E-11,0.482,8.4E-11,0.319,9.65E-11
5,8.92856,4.32858,0.479,8.3E-11,0.479,8.3E-11,0.315,9.65E-11
7,8.57142,4.32858,0.592,8.25E-11,0.592,8.25E-11,0.31,9.6E-11
6.85718,8.57142,4.32858,0.516,8.4E-11,0.516,8.4E-11,0.373,9.65E-11
6.71432,8.57142,4.32858,0.514,8.35E-11,0.514,8.35E-11,0.369,9.65E-11
6.57146,8.57142,4.32858,0.586,8.3E-11,0.586,8.3E-11,0.295,9.6E-11
6.4286,8.57142,4.32858,0.51,8.35E-11,0.51,8.35E-11,0.361,9.65E-11
6.28574,8.57142,4.32858,0.582,8.3E-11,0.582,8.3E-11,0.288,9.65E-11
6.14288,8.57142,4.32858,0.505,8.3E-11,0.505,8.3E-11,0.356,9.65E-11
6.00002,8.57142,4.32858,0.501,8.3E-11,0.501,8.3E-11,0.353,9.65E-11
5.85716,8.57142,4.32858,0.498,8.4E-11,0.498,8.4E-11,0.347,9.65E-11
5.7143,8.57142,4.32858,0.496,8.4E-11,0.496,8.4E-11,0.344,9.65E-11
5.57144,8.57142,4.32858,0.492,8.4E-11,0.492,8.4E-11,0.339,9.65E-11
5.42858,8.57142,4.32858,0.491,8.4E-11,0.491,8.4E-11,0.334,9.65E-11
5.28572,8.57142,4.32858,0.487,8.35E-11,0.487,8.35E-11,0.328,9.65E-11
5.14286,8.57142,4.32858,0.484,8.4E-11,0.484,8.4E-11,0.327,9.65E-11
5,8.57142,4.32858,0.48,8.4E-11,0.48,8.4E-11,0.326,9.65E-11
7,8.21428,4.32858,0.519,8.45E-11,0.519,8.45E-11,0.383,9.65E-11
6.85718,8.21428,4.32858,0.593,8.3E-11,0.593,8.3E-11,0.312,9.65E-11
6.71432,8.21428,4.32858,0.515,8.4E-11,0.515,8.4E-11,0.376,9.65E-11
6.57146,8.21428,4.32858,0.588,8.25E-11,0.588,8.25E-11,0.302,9.65E-11
6.4286,8.21428,4.32858,0.511,8.4E-11,0.511,8.4E-11,0.371,9.65E-11
6.28574,8.21428,4.32858,0.508,8.4E-11,0.508,8.4E-11,0.366,9.65E-11
6.14288,8.21428,4.32858,0.505,8.4E-11,0.505,8.4E-11,0.364,9.65E-11
6.00002,8.21428,4.32858,0.502,8.4E-11,0.502,8.4E-11,0.356,9.65E-11
5.85716,8.21428,4.32858,0.5,8.4E-11,0.5,8.4E-11,0.351,9.65E-11
5.7143,8.21428,4.32858,0.497,8.4E-11,0.497,8.4E-11,0.349,9.65E-11
5.57144,8.21428,4.32858,0.495,8.4E-11,0.495,8.4E-11,0.345,9.65E-11
5.42858,8.21428,4.32858,0.491,8.4E-11,0.491,8.4E-11,0.34,9.65E-11
5.28572,8.21428,4.32858,0.489,8.4E-11,0.489,8.4E-11,0.338,9.7E-11
5.14286,8.21428,4.32858,0.485,8.4E-11,0.485,8.4E-11,0.335,9.7E-11
5,8.21428,4.32858,0.482,8.45E-11,0.482,8.45E-11,0.334,9.7E-11
7,7.85714,4.32858,0.521,8.4E-11,0.521,8.4E-11,0.388,9.65E-11
6.85718,7.85714,4.32858,0.594,8.3E-11,0.594,8.3E-11,0.318,9.65E-11
6.71432,7.85714,4.32858,0.516,8.4E-11,0.516,8.4E-11,0.384,9.65E-11
6.57146,7.85714,4.32858,0.515,8.4E-11,0.515,8.4E-11,0.379,9.65E-11
6.4286,7.85714,4.32858,0.511,8.4E-11,0.511,8.4E-11,0.377,9.65E-11
6.28574,7.85714,4.32858,0.508,8.4E-11,0.508,8.4E-11,0.374,9.65E-11
6.14288,7.85714,4.32858,0.505,8.4E-11,0.505,8.4E-11,0.368,9.65E-11
6.00002,7.85714,4.32858,0.505,8.4E-11,0.505,8.4E-11,0.365,9.7E-11
5.85716,7.85714,4.32858,0.501,8.4E-11,0.501,8.4E-11,0.36,9.7E-11
5.7143,7.85714,4.32858,0.497,8.5E-11,0.497,8.5E-11,0.356,9.7E-11
5.57144,7.85714,4.32858,0.495,8.5E-11,0.495,8.5E-11,0.351,9.7E-11
5.42858,7.85714,4.32858,0.492,8.5E-11,0.492,8.5E-11,0.351,9.7E-11
5.28572,7.85714,4.32858,0.488,8.45E-11,0.488,8.45E-11,0.347,9.7E-11
5.14286,7.85714,4.32858,0.485,8.4E-11,0.485,8.4E-11,0.347,9.7E-11
5,7.85714,4.32858,0.482,8.45E-11,0.482,8.45E-11,0.346,9.7E-11
7,7.5,4.32858,0.598,8.35E-11,0.598,8.35E-11,0.33,9.65E-11
6.85718,7.5,4.32858,0.518,8.5E-11,0.518,8.5E-11,0.392,9.7E-11
6.71432,7.5,4.32858,0.595,8.3E-11,0.595,8.3E-11,0.319,9.65E-11
6.57146,7.5,4.32858,0.515,8.5E-11,0.515,8.5E-11,0.385,9.7E-11
6.4286,7.5,4.32858,0.591,8.3E-11,0.591,8.3E-11,0.304,9.65E-11
6.28574,7.5,4.32858,0.509,8.5E-11,0.509,8.5E-11,0.376,9.7E-11
6.14288,7.5,4.32858,0.507,8.5E-11,0.507,8.5E-11,0.372,9.7E-11
6.00002,7.5,4.32858,0.504,8.45E-11,0.504,8.45E-11,0.367,9.7E-11
5.85716,7.5,4.32858,0.501,8.45E-11,0.501,8.45E-11,0.364,9.7E-11
5.7143,7.5,4.32858,0.497,8.45E-11,0.497,8.45E-11,0.364,9.7E-11
5.57144,7.5,4.32858,0.495,8.4E-11,0.495,8.4E-11,0.363,9.7E-11
5.42858,7.5,4.32858,0.492,8.5E-11,0.492,8.5E-11,0.361,9.7E-11
5.28572,7.5,4.32858,0.488,8.5E-11,0.488,8.5E-11,0.36,9.75E-11
5.14286,7.5,4.32858,0.485,8.5E-11,0.485,8.5E-11,0.36,9.8E-11
5,7.5,4.32858,0.482,8.4E-11,0.482,8.4E-11,0.36,9.8E-11
7,12.5,4.25715,0.497,8E-11,0.497,8E-11,0.287,9.6E-11
6.85718,12.5,4.25715,0.494,8E-11,0.494,8E-11,0.289,9.6E-11
6.71432,12.5,4.25715,0.493,8E-11,0.493,8E-11,0.283,9.6E-11
6.57146,12.5,4.25715,0.491,8E-11,0.491,8E-11,0.281,9.6E-11
6.4286,12.5,4.25715,0.487,8E-11,0.487,8E-11,0.279,9.6E-11
6.28574,12.5,4.25715,0.484,7.95E-11,0.484,7.95E-11,0.275,9.6E-11
6.14288,12.5,4.25715,0.481,8E-11,0.481,8E-11,0.27,9.6E-11
6.00002,12.5,4.25715,0.478,7.95E-11,0.478,7.95E-11,0.266,9.6E-11
5.85716,12.5,4.25715,0.475,7.95E-11,0.475,7.95E-11,0.265,9.6E-11
5.7143,12.5,4.25715,0.474,8E-11,0.474,8E-11,0.257,9.6E-11
5.57144,12.5,4.25715,0.471,7.95E-11,0.471,7.95E-11,0.257,9.6E-11
5.42858,12.5,4.25715,0.469,7.9E-11,0.469,7.9E-11,0.256,9.6E-11
5.28572,12.5,4.25715,0.532,7.75E-11,0.532,7.75E-11,0.175,9.45E-11
5.14286,12.5,4.25715,0.461,7.9E-11,0.461,7.9E-11,0.251,9.6E-11
5,12.5,4.25715,0.525,7.8E-11,0.525,7.8E-11,0.172,9.45E-11
7,12.14282,4.25715,0.5,8E-11,0.5,8E-11,0.299,9.6E-11
6.85718,12.14282,4.25715,0.496,8E-11,0.496,8E-11,0.296,9.6E-11
6.71432,12.14282,4.25715,0.495,8E-11,0.495,8E-11,0.291,9.6E-11
6.57146,12.14282,4.25715,0.494,8E-11,0.494,8E-11,0.289,9.6E-11
6.4286,12.14282,4.25715,0.49,8E-11,0.49,8E-11,0.284,9.6E-11
6.28574,12.14282,4.25715,0.488,8E-11,0.488,8E-11,0.283,9.6E-11
6.14288,12.14282,4.25715,0.483,8E-11,0.483,8E-11,0.276,9.6E-11
6.00002,12.14282,4.25715,0.48,8E-11,0.48,8E-11,0.273,9.6E-11
5.85716,12.14282,4.25715,0.479,8E-11,0.479,8E-11,0.269,9.6E-11
5.7143,12.14282,4.25715,0.478,7.95E-11,0.478,7.95E-11,0.265,9.6E-11
5.57144,12.14282,4.25715,0.539,7.8E-11,0.539,7.8E-11,0.189,9.5E-11
5.42858,12.14282,4.25715,0.47,7.9E-11,0.47,7.9E-11,0.261,9.6E-11
5.28572,12.14282,4.25715,0.535,7.75E-11,0.535,7.75E-11,0.183,9.45E-11
5.14286,12.14282,4.25715,0.466,8E-11,0.466,8E-11,0.255,9.6E-11
5,12.14282,4.25715,0.462,8E-11,0.462,8E-11,0.251,9.6E-11
7,11.78568,4.25715,0.502,8.1E-11,0.502,8.1E-11,0.305,9.6E-11
6.85718,11.78568,4.25715,0.501,8.05E-11,0.501,8.05E-11,0.301,9.6E-11
6.71432,11.78568,4.25715,0.497,8E-11,0.497,8E-11,0.297,9.6E-11
6.57146,11.78568,4.25715,0.495,8E-11,0.495,8E-11,0.292,9.6E-11
6.4286,11.78568,4.25715,0.492,8E-11,0.492,8E-11,0.288,9.6E-11
6.28574,11.78568,4.25715,0.49,8E-11,0.49,8E-11,0.285,9.6E-11
6.14288,11.78568,4.25715,0.488,8E-11,0.488,8E-11,0.278,9.6E-11
6.00002,11.78568,4.25715,0.486,8E-11,0.486,8E-11,0.277,9.6E-11
5.85716,11.78568,4.25715,0.482,8E-11,0.482,8E-11,0.274,9.6E-11
5.7143,11.78568,4.25715,0.479,8E-11,0.479,8E-11,0.273,9.6E-11
5.57144,11.78568,4.25715,0.476,8E-11,0.476,8E-11,0.268,9.6E-11
5.42858,11.78568,4.25715,0.542,7.9E-11,0.542,7.9E-11,0.191,9.55E-11
5.28572,11.78568,4.25715,0.472,8E-11,0.472,8E-11,0.264,9.6E-11
5.14286,11.78568,4.25715,0.538,7.8E-11,0.538,7.8E-11,0.184,9.5E-11
5,11.78568,4.25715,0.465,8E-11,0.465,8E-11,0.254,9.6E-11
7,11.42854,4.25715,0.504,8E-11,0.504,8E-11,0.31,9.6E-11
6.85718,11.42854,4.25715,0.502,8.1E-11,0.502,8.1E-11,0.307,9.6E-11
6.71432,11.42854,4.25715,0.499,8.1E-11,0.499,8.1E-11,0.302,9.6E-11
6.57146,11.42854,4.25715,0.496,8E-11,0.496,8E-11,0.299,9.6E-11
6.4286,11.42854,4.25715,0.493,8.05E-11,0.493,8.05E-11,0.296,9.6E-11
6.28574,11.42854,4.25715,0.493,8.05E-11,0.493,8.05E-11,0.288,9.6E-11
6.14288,11.42854,4.25715,0.49,8.05E-11,0.49,8.05E-11,0.287,9.6E-11
6.00002,11.42854,4.25715,0.487,8.05E-11,0.487,8.05E-11,0.282,9.6E-11
5.85716,11.42854,4.25715,0.483,8.1E-11,0.483,8.1E-11,0.283,9.6E-11
5.7143,11.42854,4.25715,0.551,7.9E-11,0.551,7.9E-11,0.209,9.6E-11
5.57144,11.42854,4.25715,0.478,8E-11,0.478,8E-11,0.278,9.6E-11
5.42858,11.42854,4.25715,0.546,7.85E-11,0.546,7.85E-11,0.198,9.6E-11
5.28572,11.42854,4.25715,0.473,8E-11,0.473,8E-11,0.268,9.6E-11
5.14286,11.42854,4.25715,0.47,8E-11,0.47,8E-11,0.263,9.6E-11
5,11.42854,4.25715,0.468,8.1E-11,0.468,8.1E-11,0.256,9.6E-11
7,11.0714,4.25715,0.506,8E-11,0.506,8E-11,0.317,9.6E-11
6.85718,11.0714,4.25715,0.502,8.1E-11,0.502,8.1E-11,0.311,9.6E-11
6.71432,11.0714,4.25715,0.501,8.1E-11,0.501,8.1E-11,0.308,9.6E-11
6.57146,11.0714,4.25715,0.5,8.05E-11,0.5,8.05E-11,0.301,9.6E-11
6.4286,11.0714,4.25715,0.498,8.1E-11,0.498,8.1E-11,0.298,9.6E-11
6.28574,11.0714,4.25715,0.495,8.1E-11,0.495,8.1E-11,0.293,9.6E-11
6.14288,11.0714,4.25715,0.493,8.1E-11,0.493,8.1E-11,0.292,9.6E-11
6.00002,11.0714,4.25715,0.49,8.1E-11,0.49,8.1E-11,0.29,9.6E-11
5.85716,11.0714,4.25715,0.488,8.1E-11,0.488,8.1E-11,0.288,9.6E-11
5.7143,11.0714,4.25715,0.485,8.1E-11,0.485,8.1E-11,0.285,9.6E-11
5.57144,11.0714,4.25715,0.553,7.85E-11,0.553,7.85E-11,0.209,9.6E-11
5.42858,11.0714,4.25715,0.478,8.1E-11,0.478,8.1E-11,0.278,9.6E-11
5.28572,11.0714,4.25715,0.546,7.9E-11,0.546,7.9E-11,0.194,9.6E-11
5.14286,11.0714,4.25715,0.473,8.1E-11,0.473,8.1E-11,0.265,9.6E-11
5,11.0714,4.25715,0.541,7.9E-11,0.541,7.9E-11,0.175,9.6E-11
7,10.71426,4.25715,0.508,8.1E-11,0.508,8.1E-11,0.32,9.6E-11
6.85718,10.71426,4.25715,0.507,8.15E-11,0.507,8.15E-11,0.314,9.6E-11
6.71432,10.71426,4.25715,0.505,8.1E-11,0.505,8.1E-11,0.312,9.6E-11
6.57146,10.71426,4.25715,0.501,8E-11,0.501,8E-11,0.307,9.6E-11
6.4286,10.71426,4.25715,0.499,8E-11,0.499,8E-11,0.307,9.6E-11
6.28574,10.71426,4.25715,0.496,8.05E-11,0.496,8.05E-11,0.304,9.6E-11
6.14288,10.71426,4.25715,0.494,8.1E-11,0.494,8.1E-11,0.299,9.6E-11
6.00002,10.71426,4.25715,0.492,8.2E-11,0.492,8.2E-11,0.297,9.65E-11
5.85716,10.71426,4.25715,0.561,8E-11,0.561,8E-11,0.216,9.6E-11
5.7143,10.71426,4.25715,0.486,8.1E-11,0.486,8.1E-11,0.29,9.65E-11
5.57144,10.71426,4.25715,0.555,7.95E-11,0.555,7.95E-11,0.209,9.6E-11
5.42858,10.71426,4.25715,0.481,8.1E-11,0.481,8.1E-11,0.28,9.6E-11
5.28572,10.71426,4.25715,0.478,8.1E-11,0.478,8.1E-11,0.276,9.6E-11
5.14286,10.71426,4.25715,0.476,8.1E-11,0.476,8.1E-11,0.272,9.6E-11
5,10.71426,4.25715,0.472,8.15E-11,0.472,8.15E-11,0.265,9.6E-11
7,10.35712,4.25715,0.511,8.1E-11,0.511,8.1E-11,0.323,9.65E-11
6.85718,10.35712,4.25715,0.508,8.1E-11,0.508,8.1E-11,0.319,9.65E-11
6.71432,10.35712,4.25715,0.506,8.1E-11,0.506,8.1E-11,0.317,9.65E-11
6.57146,10.35712,4.25715,0.504,8.1E-11,0.504,8.1E-11,0.314,9.65E-11
6.4286,10.35712,4.25715,0.501,8.1E-11,0.501,8.1E-11,0.313,9.65E-11
6.28574,10.35712,4.25715,0.499,8.1E-11,0.499,8.1E-11,0.307,9.65E-11
6.14288,10.35712,4.25715,0.497,8.1E-11,0.497,8.1E-11,0.306,9.65E-11
6.00002,10.35712,4.25715,0.495,8.1E-11,0.495,8.1E-11,0.304,9.65E-11
5.85716,10.35712,4.25715,0.491,8.1E-11,0.491,8.1E-11,0.299,9.65E-11
5.7143,10.35712,4.25715,0.489,8.1E-11,0.489,8.1E-11,0.296,9.65E-11
5.57144,10.35712,4.25715,0.485,8.1E-11,0.485,8.1E-11,0.29,9.65E-11
5.42858,10.35712,4.25715,0.556,8E-11,0.556,8E-11,0.203,9.6E-11
5.28572,10.35712,4.25715,0.481,8.2E-11,0.481,8.2E-11,0.279,9.65E-11
5.14286,10.35712,4.25715,0.551,8E-11,0.551,8E-11,0.188,9.6E-11
5,10.35712,4.25715,0.474,8.15E-11,0.474,8.15E-11,0.27,9.65E-11
7,9.99998,4.25715,0.512,8.2E-11,0.512,8.2E-11,0.329,9.65E-11
6.85718,9.99998,4.25715,0.51,8.2E-11,0.51,8.2E-11,0.325,9.65E-11
6.71432,9.99998,4.25715,0.509,8.2E-11,0.509,8.2E-11,0.323,9.65E-11
6.57146,9.99998,4.25715,0.506,8.15E-11,0.506,8.15E-11,0.318,9.65E-11
6.4286,9.99998,4.25715,0.504,8.1E-11,0.504,8.1E-11,0.318,9.65E-11
6.28574,9.99998,4.25715,0.502,8.2E-11,0.502,8.2E-11,0.318,9.65E-11
6.14288,9.99998,4.25715,0.5,8.2E-11,0.5,8.2E-11,0.312,9.65E-11
6.00002,9.99998,4.25715,0.498,8.2E-11,0.498,8.2E-11,0.31,9.65E-11
5.85716,9.99998,4.25715,0.494,8.2E-11,0.494,8.2E-11,0.304,9.65E-11
5.7143,9.99998,4.25715,0.565,8.05E-11,0.565,8.05E-11,0.21,9.6E-11
5.57144,9.99998,4.25715,0.488,8.2E-11,0.488,8.2E-11,0.293,9.65E-11
5.42858,9.99998,4.25715,0.559,8E-11,0.559,8E-11,0.199,9.6E-11
5.28572,9.99998,4.25715,0.483,8.2E-11,0.483,8.2E-11,0.285,9.65E-11
5.14286,9.99998,4.25715,0.479,8.3E-11,0.479,8.3E-11,0.279,9.65E-11
5,9.99998,4.25715,0.477,8.2E-11,0.477,8.2E-11,0.276,9.65E-11
7,9.64284,4.25715,0.514,8.2E-11,0.514,8.2E-11,0.335,9.65E-11
6.85718,9.64284,4.25715,0.512,8.2E-11,0.512,8.2E-11,0.333,9.65E-11
6.71432,9.64284,4.25715,0.511,8.2E-11,0.511,8.2E-11,0.33,9.65E-11
6.57146,9.64284,4.25715,0.509,8.2E-11,0.509,8.2E-11,0.325,9.65E-11
6.4286,9.64284,4.25715,0.507,8.2E-11,0.507,8.2E-11,0.325,9.65E-11
6.28574,9.64284,4.25715,0.504,8.2E-11,0.504,8.2E-11,0.32,9.65E-11
6.14288,9.64284,4.25715,0.502,8.25E-11,0.502,8.25E-11,0.318,9.65E-11
6.00002,9.64284,4.25715,0.499,8.2E-11,0.499,8.2E-11,0.311,9.65E-11
5.85716,9.64284,4.25715,0.496,8.25E-11,0.496,8.25E-11,0.308,9.65E-11
5.7143,9.64284,4.25715,0.493,8.3E-11,0.493,8.3E-11,0.298,9.65E-11
5.57144,9.64284,4.25715,0.566,8.1E-11,0.566,8.1E-11,0.207,9.6E-11
5.42858,9.64284,4.25715,0.486,8.3E-11,0.486,8.3E-11,0.293,9.65E-11
5.28572,9.64284,4.25715,0.558,8.1E-11,0.558,8.1E-11,0.193,9.6E-11
5.14286,9.64284,4.25715,0.481,8.2E-11,0.481,8.2E-11,0.288,9.65E-11
5,9.64284,4.25715,0.478,8.3E-11,0.478,8.3E-11,0.286,9.65E-11
7,9.2857,4.25715,0.516,8.2E-11,0.516,8.2E-11,0.34,9.65E-11
6.85718,9.2857,4.25715,0.515,8.2E-11,0.515,8.2E-11,0.337,9.65E-11
6.71432,9.2857,4.25715,0.512,8.2E-11,0.512,8.2E-11,0.337,9.65E-11
6.57146,9.2857,4.25715,0.511,8.25E-11,0.511,8.25E-11,0.334,9.65E-11
6.4286,9.2857,4.25715,0.509,8.3E-11,0.509,8.3E-11,0.331,9.65E-11
6.28574,9.2857,4.25715,0.506,8.25E-11,0.506,8.25E-11,0.324,9.65E-11
6.14288,9.2857,4.25715,0.503,8.3E-11,0.503,8.3E-11,0.319,9.65E-11
6.00002,9.2857,4.25715,0.501,8.25E-11,0.501,8.25E-11,0.315,9.65E-11
5.85716,9.2857,4.25715,0.572,8.15E-11,0.572,8.15E-11,0.224,9.6E-11
5.7143,9.2857,4.25715,0.494,8.2E-11,0.494,8.2E-11,0.306,9.65E-11
5.57144,9.2857,4.25715,0.568,8.2E-11,0.568,8.2E-11,0.21,9.6E-11
5.42858,9.2857,4.25715,0.488,8.35E-11,0.488,8.35E-11,0.299,9.65E-11
5.28572,9.2857,4.25715,0.561,8.15E-11,0.561,8.15E-11,0.2,9.6E-11
5.14286,9.2857,4.25715,0.482,8.3E-11,0.482,8.3E-11,0.294,9.65E-11
5,9.2857,4.25715,0.479,8.3E-11,0.479,8.3E-11,0.291,9.65E-11
7,8.92856,4.25715,0.518,8.3E-11,0.518,8.3E-11,0.349,9.65E-11
6.85718,8.92856,4.25715,0.516,8.3E-11,0.516,8.3E-11,0.346,9.65E-11
6.71432,8.92856,4.25715,0.514,8.3E-11,0.514,8.3E-11,0.343,9.65E-11
6.57146,8.92856,4.25715,0.512,8.3E-11,0.512,8.3E-11,0.337,9.65E-11
6.4286,8.92856,4.25715,0.509,8.3E-11,0.509,8.3E-11,0.332,9.65E-11
6.28574,8.92856,4.25715,0.507,8.3E-11,0.507,8.3E-11,0.329,9.65E-11
6.14288,8.92856,4.25715,0.505,8.3E-11,0.505,8.3E-11,0.321,9.65E-11
6.00002,8.92856,4.25715,0.502,8.3E-11,0.502,8.3E-11,0.32,9.65E-11
5.85716,8.92856,4.25715,0.498,8.3E-11,0.498,8.3E-11,0.315,9.65E-11
5.7143,8.92856,4.25715,0.495,8.3E-11,0.495,8.3E-11,0.311,9.65E-11
5.57144,8.92856,4.25715,0.493,8.3E-11,0.493,8.3E-11,0.311,9.65E-11
5.42858,8.92856,4.25715,0.491,8.3E-11,0.491,8.3E-11,0.308,9.65E-11
5.28572,8.92856,4.25715,0.487,8.4E-11,0.487,8.4E-11,0.305,9.65E-11
5.14286,8.92856,4.25715,0.483,8.4E-11,0.483,8.4E-11,0.307,9.65E-11
5,8.92856,4.25715,0.481,8.35E-11,0.481,8.35E-11,0.306,9.65E-11
7,8.57142,4.25715,0.521,8.35E-11,0.521,8.35E-11,0.354,9.65E-11
6.85718,8.57142,4.25715,0.518,8.4E-11,0.518,8.4E-11,0.348,9.65E-11
6.71432,8.57142,4.25715,0.515,8.4E-11,0.515,8.4E-11,0.344,9.65E-11
6.57146,8.57142,4.25715,0.513,8.4E-11,0.513,8.4E-11,0.34,9.65E-11
6.4286,8.57142,4.25715,0.511,8.4E-11,0.511,8.4E-11,0.334,9.65E-11
6.28574,8.57142,4.25715,0.508,8.4E-11,0.508,8.4E-11,0.331,9.65E-11
6.14288,8.57142,4.25715,0.506,8.4E-11,0.506,8.4E-11,0.329,9.65E-11
6.00002,8.57142,4.25715,0.502,8.4E-11,0.502,8.4E-11,0.325,9.65E-11
5.85716,8.57142,4.25715,0.499,8.4E-11,0.499,8.4E-11,0.322,9.65E-11
5.7143,8.57142,4.25715,0.575,8.2E-11,0.575,8.2E-11,0.224,9.65E-11
5.57144,8.57142,4.25715,0.496,8.4E-11,0.496,8.4E-11,0.32,9.65E-11
5.42858,8.57142,4.25715,0.57,8.2E-11,0.57,8.2E-11,0.216,9.65E-11
5.28572,8.57142,4.25715,0.488,8.3E-11,0.488,8.3E-11,0.317,9.65E-11
5.14286,8.57142,4.25715,0.565,8.3E-11,0.565,8.3E-11,0.216,9.65E-11
5,8.57142,4.25715,0.482,8.4E-11,0.482,8.4E-11,0.32,9.65E-11
7,8.21428,4.25715,0.521,8.4E-11,0.521,8.4E-11,0.358,9.65E-11
6.85718,8.21428,4.25715,0.519,8.4E-11,0.519,8.4E-11,0.354,9.65E-11
6.71432,8.21428,4.25715,0.515,8.35E-11,0.515,8.35E-11,0.35,9.65E-11
6.57146,8.21428,4.25715,0.514,8.35E-11,0.514,8.35E-11,0.347,9.65E-11
6.4286,8.21428,4.25715,0.511,8.35E-11,0.511,8.35E-11,0.343,9.65E-11
6.28574,8.21428,4.25715,0.508,8.35E-11,0.508,8.35E-11,0.338,9.65E-11
6.14288,8.21428,4.25715,0.505,8.4E-11,0.505,8.4E-11,0.338,9.7E-11
6.00002,8.21428,4.25715,0.582,8.3E-11,0.582,8.3E-11,0.24,9.65E-11
5.85716,8.21428,4.25715,0.501,8.35E-11,0.501,8.35E-11,0.334,9.7E-11
5.7143,8.21428,4.25715,0.576,8.3E-11,0.576,8.3E-11,0.23,9.65E-11
5.57144,8.21428,4.25715,0.496,8.4E-11,0.496,8.4E-11,0.328,9.7E-11
5.42858,8.21428,4.25715,0.492,8.4E-11,0.492,8.4E-11,0.328,9.7E-11
5.28572,8.21428,4.25715,0.49,8.4E-11,0.49,8.4E-11,0.33,9.7E-11
5.14286,8.21428,4.25715,0.487,8.4E-11,0.487,8.4E-11,0.331,9.7E-11
5,8.21428,4.25715,0.482,8.4E-11,0.482,8.4E-11,0.333,9.7E-11
7,7.85714,4.25715,0.521,8.45E-11,0.521,8.45E-11,0.362,9.7E-11
6.85718,7.85714,4.25715,0.52,8.4E-11,0.52,8.4E-11,0.356,9.7E-11
6.71432,7.85714,4.25715,0.518,8.4E-11,0.518,8.4E-11,0.354,9.7E-11
6.57146,7.85714,4.25715,0.515,8.4E-11,0.515,8.4E-11,0.351,9.7E-11
6.4286,7.85714,4.25715,0.512,8.4E-11,0.512,8.4E-11,0.35,9.7E-11
6.28574,7.85714,4.25715,0.51,8.4E-11,0.51,8.4E-11,0.348,9.7E-11
6.14288,7.85714,4.25715,0.508,8.4E-11,0.508,8.4E-11,0.345,9.7E-11
6.00002,7.85714,4.25715,0.505,8.4E-11,0.505,8.4E-11,0.343,9.7E-11
5.85716,7.85714,4.25715,0.501,8.4E-11,0.501,8.4E-11,0.342,9.7E-11
5.7143,7.85714,4.25715,0.498,8.45E-11,0.498,8.45E-11,0.34,9.7E-11
